Date,Close,High,Low,Open,Volume,returns
2003-03-05,2498.02001953125,2540.06005859375,2456.39990234375,2495.4599609375,84794300,-0.0012042328442318
2003-03-06,2437.510009765625,2531.6298828125,2433.320068359375,2500.639892578125,81831500,-0.0245213954432052
2003-03-07,2431.659912109375,2467.570068359375,2393.590087890625,2433.719970703125,99073800,-0.0024029148971942
2003-03-10,2329.0400390625,2447.97998046875,2328.81005859375,2437.320068359375,101649300,-0.0431179332749877
2003-03-11,2305.300048828125,2348.080078125,2258.570068359375,2324.010009765625,117083100,-0.0102453412755394
2003-03-12,2202.9599609375,2319.64990234375,2188.75,2300.110107421875,133236700,-0.045408948139241
2003-03-13,2354.31005859375,2354.31005859375,2203.969970703125,2203.969970703125,128562200,0.0664458229296695
2003-03-14,2403.18994140625,2482.139892578125,2356.360107421875,2356.360107421875,163708500,0.0205492812842038
2003-03-17,2487.1201171875,2520.5400390625,2327.8701171875,2398.110107421875,136862800,0.0343284646008273
2003-03-18,2584.610107421875,2624.97998046875,2490.780029296875,2490.780029296875,200637700,0.0384492060545549
2003-03-19,2615.219970703125,2675.02001953125,2524.52001953125,2576.9599609375,153279400,0.0117735450605845
2003-03-20,2604.85009765625,2657.5,2551.909912109375,2607.760009765625,110416700,-0.0039730833311102
2003-03-21,2715.06005859375,2731.570068359375,2603.85009765625,2607.699951171875,273057500,0.0414389447065246
2003-03-24,2548.3701171875,2712.6201171875,2548.3701171875,2712.6201171875,106067200,-0.0633600890863508
2003-03-25,2636.10009765625,2636.719970703125,2481.7099609375,2541.7900390625,114561000,0.0338466041496129
2003-03-26,2579.330078125,2680.530029296875,2579.330078125,2634.889892578125,98276700,-0.0217708836588482
2003-03-27,2584.050048828125,2589.679931640625,2511.9599609375,2583.27001953125,91227100,0.0018282488996665
2003-03-28,2520.840087890625,2581.64990234375,2498.2900390625,2580.9599609375,82518400,-0.0247657402952561
2003-03-31,2423.8701171875,2511.989990234375,2396.60009765625,2511.989990234375,97038600,-0.0392267294259196
2003-04-01,2450.18994140625,2473.93994140625,2395.719970703125,2426.239990234375,80136100,0.0108000639030144
2003-04-02,2589.35009765625,2589.35009765625,2462.2099609375,2462.2099609375,106646500,0.055241368021856
2003-04-03,2569.81005859375,2644.9599609375,2557.18994140625,2582.949951171875,108654200,-0.0075749276641182
2003-04-04,2654.070068359375,2656.25,2553.669921875,2573.159912109375,106047300,0.0322623475873241
2003-04-07,2808.93994140625,2814.389892578125,2654.43994140625,2654.760009765625,132642300,0.056712830518464
2003-04-08,2767.7900390625,2809.169921875,2740.610107421875,2798.739990234375,106660300,-0.0147579851810876
2003-04-09,2734.10009765625,2824.989990234375,2696.320068359375,2756.6201171875,124671700,-0.0122468321430923
2003-04-10,2697.10009765625,2763.64990234375,2685.800048828125,2730.969970703125,101823300,-0.0136251918823439
2003-04-11,2733.949951171875,2797.419921875,2700.610107421875,2700.610107421875,91107500,0.0135702741390635
2003-04-14,2776.780029296875,2787.3798828125,2700.330078125,2741.659912109375,80766500,0.0155445615026508
2003-04-15,2834.1201171875,2867.639892578125,2792.06005859375,2792.06005859375,118911500,0.0204395311441124
2003-04-16,2824.679931640625,2915.68994140625,2824.679931640625,2843.330078125,116973500,-0.0033364650536373
2003-04-17,2899.780029296875,2899.97998046875,2801.169921875,2820.35009765625,94659800,0.0262398225035791
2003-04-22,2960.9599609375,2965.2099609375,2843.800048828125,2898.360107421875,86782500,0.0208786447370888
2003-04-23,2974.39990234375,3000.760009765625,2932.72998046875,2968.800048828125,119023500,0.0045287782667737
2003-04-24,2891.6201171875,2969.949951171875,2881.0400390625,2967.6201171875,109323800,-0.0282253659201416
2003-04-25,2838.22998046875,2909.139892578125,2828.840087890625,2892.4599609375,98443300,-0.0186363276720729
2003-04-28,2953.919921875,2953.919921875,2821.35009765625,2834.4599609375,87581800,0.0399524638111672
2003-04-29,2908.9599609375,3004.7900390625,2908.9599609375,2958.1201171875,114598700,-0.0153374598112558
2003-04-30,2942.0400390625,2967.080078125,2914.02001953125,2914.469970703125,137833800,0.011307615996749
2003-05-02,2986.0,2986.0,2888.4599609375,2938.719970703125,95765900,0.0148314675597626
2003-05-05,3013.0400390625,3039.260009765625,2978.7099609375,2991.739990234375,88134300,0.0090148497123694
2003-05-06,3066.949951171875,3066.949951171875,2977.6201171875,3002.39990234375,98650200,0.017734017673307
2003-05-07,3005.639892578125,3068.080078125,2992.7900390625,3063.409912109375,134185100,-0.020193078562894
2003-05-08,2886.080078125,3016.570068359375,2884.510009765625,3005.1201171875,117225800,-0.0405912808749859
2003-05-09,2956.590087890625,2956.590087890625,2861.699951171875,2892.6298828125,91161800,0.0241373998779514
2003-05-12,2937.260009765625,2972.719970703125,2871.610107421875,2961.139892578125,79839500,-0.0065594296131897
2003-05-13,2909.949951171875,2951.989990234375,2883.31005859375,2941.570068359375,88771700,-0.0093412952040672
2003-05-14,2926.030029296875,2960.22998046875,2888.199951171875,2906.949951171875,100968100,0.0055106833373718
2003-05-15,2989.3798828125,2989.3798828125,2902.52001953125,2926.7900390625,119485800,0.0214194033773152
2003-05-16,2989.080078125,3029.489990234375,2952.179931640625,2987.449951171875,107405000,-0.0001002949554601
2003-05-19,2850.679931640625,2976.3798828125,2841.02001953125,2976.3798828125,102016600,-0.0474081355525696
2003-05-20,2838.929931640625,2875.39990234375,2820.409912109375,2848.18994140625,105582800,-0.0041303417937803
2003-05-21,2827.25,2853.0400390625,2773.77001953125,2841.330078125,108823500,-0.0041226887690671
2003-05-22,2865.2099609375,2865.2099609375,2817.6298828125,2826.469970703125,100776600,0.013337124507143
2003-05-23,2822.830078125,2886.070068359375,2804.1298828125,2867.10009765625,77647200,-0.0149016767667514
2003-05-26,2828.280029296875,2855.280029296875,2812.39990234375,2821.5400390625,33294900,0.0019288078830168
2003-05-27,2873.60009765625,2875.139892578125,2769.449951171875,2827.659912109375,94523100,0.0158968697169749
2003-05-28,2919.5400390625,2958.2099609375,2885.530029296875,2885.530029296875,124317900,0.0158604498937857
2003-05-29,2906.7099609375,2968.429931640625,2897.10009765625,2914.179931640625,51452400,-0.0044042390436693
2003-05-30,2982.679931640625,2997.6201171875,2906.419921875,2907.72998046875,108734700,0.025800358343893
2003-06-02,3064.56005859375,3066.0400390625,2990.929931640625,2990.929931640625,106530900,0.0270818196184979
2003-06-03,3026.820068359375,3062.860107421875,3003.159912109375,3062.860107421875,84461200,-0.0123914358828088
2003-06-04,3080.02001953125,3099.820068359375,3020.159912109375,3030.2900390625,113326600,0.0174235107727863
2003-06-05,3039.760009765625,3106.27001953125,3020.4599609375,3086.64990234375,124090600,-0.0131575286663355
2003-06-06,3127.4599609375,3146.909912109375,3054.989990234375,3054.989990234375,131230800,0.0284425928729541
2003-06-09,3094.760009765625,3132.760009765625,3075.18994140625,3124.590087890625,48271200,-0.01051079915991
2003-06-10,3140.340087890625,3149.43994140625,3076.77001953125,3088.610107421875,94479400,0.0146207404417933
2003-06-11,3178.14990234375,3191.330078125,3133.64990234375,3145.52001953125,136573900,0.0119681334691432
2003-06-12,3219.469970703125,3253.699951171875,3180.610107421875,3180.610107421875,135901600,0.0129175048658528
2003-06-13,3168.7099609375,3246.139892578125,3157.2900390625,3220.820068359375,103364700,-0.0158921879597171
2003-06-16,3264.5,3264.5,3122.39990234375,3156.800048828125,97142500,0.0297820589686027
2003-06-17,3286.47998046875,3321.5,3264.10009765625,3276.159912109375,114976500,0.0067104656142243
2003-06-18,3304.14990234375,3316.070068359375,3263.330078125,3280.0400390625,119743500,0.0053621473295329
2003-06-19,3247.110107421875,3324.43994140625,3217.4599609375,3304.239990234375,86131500,-0.0174138215338089
2003-06-20,3238.97998046875,3267.669921875,3218.050048828125,3237.22998046875,212238000,-0.0025069436597247
2003-06-23,3186.389892578125,3246.25,3173.179931640625,3236.9599609375,91831900,-0.016369878565059
2003-06-24,3217.340087890625,3228.3701171875,3165.25,3185.179931640625,99786600,0.0096663776900121
2003-06-25,3198.820068359375,3237.47998046875,3180.030029296875,3217.22998046875,93906900,-0.0057729453488618
2003-06-26,3241.219970703125,3246.669921875,3157.699951171875,3194.97998046875,100000100,0.0131677799298033
2003-06-27,3224.659912109375,3263.1201171875,3207.1298828125,3251.8701171875,86269800,-0.0051223020230523
2003-06-30,3220.580078125,3271.31005859375,3181.760009765625,3228.81005859375,89154500,-0.001265999260065
2003-07-01,3146.550048828125,3217.2099609375,3119.35009765625,3217.2099609375,99574800,-0.0232548617687927
2003-07-02,3241.0400390625,3243.0400390625,3148.10009765625,3148.10009765625,94899700,0.0295876479567426
2003-07-03,3241.919921875,3261.580078125,3196.72998046875,3237.050048828125,102628000,0.0002714447792996
2003-07-04,3239.610107421875,3243.72998046875,3213.610107421875,3237.800048828125,48837300,-0.0007127374371377
2003-07-07,3332.8701171875,3359.010009765625,3244.93994140625,3244.93994140625,118920800,0.0283808444780137
2003-07-08,3344.4599609375,3363.429931640625,3308.7900390625,3335.0,227965600,0.0034714040651443
2003-07-09,3322.429931640625,3358.06005859375,3299.739990234375,3343.1298828125,101643300,-0.0066088115551513
2003-07-10,3269.840087890625,3322.0400390625,3255.889892578125,3322.0400390625,101042700,-0.01595534140803
2003-07-11,3326.510009765625,3332.1201171875,3245.449951171875,3264.580078125,78235200,0.0171826283659766
2003-07-14,3396.070068359375,3404.469970703125,3333.969970703125,3335.1201171875,84633500,0.0206951915572914
2003-07-15,3384.68994140625,3429.889892578125,3372.5,3391.840087890625,115109000,-0.0033565964940442
2003-07-16,3387.639892578125,3430.760009765625,3358.679931640625,3385.179931640625,107078300,0.0008711776982993
2003-07-17,3330.679931640625,3384.860107421875,3312.89990234375,3384.860107421875,108538600,-0.0169570152295972
2003-07-18,3366.7099609375,3378.139892578125,3328.06005859375,3328.909912109375,86567400,0.0107595279552588
2003-07-21,3287.0,3390.610107421875,3281.06005859375,3370.070068359375,86690100,-0.0239607000987426
2003-07-22,3318.14990234375,3321.8798828125,3254.18994140625,3295.340087890625,104716300,0.0094320745899885
2003-07-23,3304.47998046875,3338.77001953125,3277.239990234375,3323.699951171875,78165200,-0.0041282516254047
2003-07-24,3374.820068359375,3377.590087890625,3281.949951171875,3305.81005859375,106298500,0.0210628921779307
2003-07-25,3356.889892578125,3371.929931640625,3313.56005859375,3367.7099609375,72124700,-0.0053270917157785
2003-07-28,3417.77001953125,3425.449951171875,3360.669921875,3360.669921875,70777700,0.0179733792217293
2003-07-29,3428.1201171875,3452.179931640625,3373.6298828125,3417.510009765625,87003800,0.0030237428107893
2003-07-30,3429.030029296875,3449.2099609375,3395.739990234375,3418.489990234375,84533400,0.0002653907513406
2003-07-31,3487.860107421875,3487.860107421875,3399.860107421875,3432.75,127620300,0.0170109675326327
2003-08-01,3438.889892578125,3481.81005859375,3403.030029296875,3481.81005859375,94124400,-0.0141396847665689
2003-08-04,3405.31005859375,3464.60009765625,3363.949951171875,3433.719970703125,82228400,-0.0098127184103724
2003-08-05,3438.360107421875,3454.760009765625,3399.199951171875,3414.10009765625,73738300,0.0096586495144336
2003-08-06,3375.659912109375,3427.489990234375,3318.159912109375,3427.489990234375,106676600,-0.0184038100378243
2003-08-07,3331.889892578125,3370.5,3299.77001953125,3370.5,94838900,-0.0130511564111349
2003-08-08,3332.239990234375,3367.169921875,3309.219970703125,3339.8701171875,73098500,0.0001050692776786
2003-08-11,3339.580078125,3361.669921875,3309.85009765625,3333.070068359375,60826100,0.0022003263807474
2003-08-12,3381.7099609375,3399.760009765625,3342.590087890625,3342.590087890625,63345700,0.0125364131983735
2003-08-13,3398.889892578125,3428.97998046875,3376.300048828125,3388.550048828125,94847300,0.0050673889551257
2003-08-14,3452.699951171875,3452.699951171875,3379.5,3398.1298828125,112926200,0.0157076433926372
2003-08-15,3443.929931640625,3470.530029296875,3434.22998046875,3449.56005859375,81938000,-0.0025432782119681
2003-08-18,3507.22998046875,3507.22998046875,3447.580078125,3447.580078125,63854400,0.0182133052517464
2003-08-19,3504.530029296875,3545.080078125,3486.43994140625,3511.050048828125,100328600,-0.0007701208545519
2003-08-20,3501.22998046875,3515.169921875,3461.3798828125,3507.25,87071700,-0.0009420959517891
2003-08-21,3565.469970703125,3565.469970703125,3501.409912109375,3501.409912109375,99264300,0.0181815445149612
2003-08-22,3549.050048828125,3588.530029296875,3534.419921875,3563.300048828125,86613400,-0.0046158984679762
2003-08-25,3500.090087890625,3547.64990234375,3489.77001953125,3547.64990234375,52185800,-0.0138912682373909
2003-08-26,3455.47998046875,3532.239990234375,3438.860107421875,3498.889892578125,77836900,-0.0128273365555316
2003-08-27,3483.080078125,3493.4599609375,3451.81005859375,3462.159912109375,85707800,0.0079556112491822
2003-08-28,3492.669921875,3530.139892578125,3465.679931640625,3486.3701171875,93888100,0.0027494820747079
2003-08-29,3484.580078125,3531.800048828125,3479.919921875,3510.320068359375,74476600,-0.0023189214590823
2003-09-01,3571.219970703125,3577.8701171875,3493.340087890625,3493.340087890625,60269700,0.0245597230332237
2003-09-02,3567.199951171875,3588.4599609375,3536.260009765625,3570.090087890625,81526700,-0.0011263052608888
2003-09-03,3647.510009765625,3656.669921875,3570.25,3570.25,139472800,0.0222637850491757
2003-09-04,3668.669921875,3671.419921875,3628.949951171875,3638.919921875,106104700,0.0057844315769488
2003-09-05,3607.7099609375,3676.8798828125,3597.590087890625,3671.929931640625,86990700,-0.0167559660668335
2003-09-08,3641.530029296875,3656.6201171875,3612.389892578125,3612.85009765625,76615200,0.0093307198480805
2003-09-09,3594.39990234375,3670.300048828125,3583.3701171875,3645.8798828125,97722900,-0.0130268794456061
2003-09-10,3536.8701171875,3586.800048828125,3524.169921875,3586.800048828125,103479500,-0.0161348632353812
2003-09-11,3566.85009765625,3566.85009765625,3495.110107421875,3525.5,84270000,0.0084406923572955
2003-09-12,3508.06005859375,3573.199951171875,3473.7900390625,3564.550048828125,93352300,-0.0166196858976239
2003-09-15,3516.31005859375,3547.330078125,3506.3798828125,3512.280029296875,56197600,0.0023489661437947
2003-09-16,3564.75,3568.679931640625,3508.8701171875,3522.81005859375,63670500,0.0136817642071924
2003-09-17,3561.030029296875,3613.219970703125,3551.81005859375,3573.2900390625,91839800,-0.0010440880930271
2003-09-18,3612.02001953125,3623.610107421875,3554.010009765625,3562.8798828125,105243200,0.0142173409581981
2003-09-19,3578.699951171875,3629.590087890625,3578.699951171875,3617.1298828125,248504900,-0.0092675857154854
2003-09-22,3456.27001953125,3578.159912109375,3456.27001953125,3578.159912109375,115889600,-0.0348096137886048
2003-09-23,3411.02001953125,3483.77001953125,3396.320068359375,3459.39990234375,123187100,-0.0131786060127544
2003-09-24,3307.340087890625,3450.93994140625,3285.97998046875,3414.659912109375,107395300,-0.0308671050226508
2003-09-25,3326.27001953125,3361.830078125,3301.389892578125,3305.5400390625,120984500,0.0057072944348871
2003-09-26,3324.85009765625,3345.139892578125,3275.5400390625,3325.760009765625,107628400,-0.0004269722607782
2003-09-29,3323.3798828125,3364.580078125,3280.10009765625,3324.0,79451100,-0.0004422876079907
2003-09-30,3256.780029296875,3330.219970703125,3202.8701171875,3317.590087890625,113243900,-0.0202433158857503
2003-10-01,3329.830078125,3329.830078125,3217.39990234375,3255.760009765625,114661900,0.0221822889141759
2003-10-02,3276.639892578125,3354.639892578125,3267.989990234375,3330.93994140625,111161900,-0.0161028007786013
2003-10-03,3419.0,3439.889892578125,3283.3798828125,3283.3798828125,96276200,0.0425296363354549
2003-10-06,3404.909912109375,3416.75,3379.530029296875,3414.06005859375,75971200,-0.0041296289359814
2003-10-07,3355.780029296875,3409.219970703125,3332.820068359375,3407.719970703125,91122100,-0.0145342407659503
2003-10-08,3395.330078125,3432.090087890625,3342.909912109375,3357.699951171875,106120100,0.0117167401084913
2003-10-09,3481.89990234375,3491.199951171875,3389.139892578125,3395.030029296875,109601800,0.0251771126961046
2003-10-10,3471.25,3512.2099609375,3455.9599609375,3479.219970703125,87935400,-0.0030633341209562
2003-10-13,3538.389892578125,3554.530029296875,3480.1298828125,3480.1298828125,79663900,0.0191570314340372
2003-10-14,3538.1298828125,3567.1201171875,3504.4599609375,3543.169921875,85052700,-7.348520854732984e-05
2003-10-15,3570.580078125,3606.0,3540.840087890625,3542.25,109712500,0.0091297635973718
2003-10-16,3577.719970703125,3594.9599609375,3524.10009765625,3568.719970703125,95277200,0.0019976483649888
2003-10-17,3516.669921875,3593.75,3510.81005859375,3577.639892578125,106132000,-0.0172112209215266
2003-10-20,3559.330078125,3566.639892578125,3496.570068359375,3520.5400390625,77850100,0.0120578499486419
2003-10-21,3580.080078125,3593.5,3536.800048828125,3567.35009765625,113976700,0.0058128214999473
2003-10-22,3490.60009765625,3571.300048828125,3488.75,3560.929931640625,87348600,-0.0253114991682628
2003-10-23,3497.139892578125,3502.949951171875,3423.340087890625,3486.909912109375,94968000,0.0018717916924267
2003-10-24,3452.639892578125,3495.2099609375,3439.090087890625,3495.2099609375,64105800,-0.0128063361858982
2003-10-27,3517.10009765625,3529.429931640625,3459.070068359375,3459.070068359375,56174800,0.0184976894855584
2003-10-28,3586.929931640625,3600.75,3531.97998046875,3531.97998046875,93390600,0.0196598502092405
2003-10-29,3615.419921875,3627.179931640625,3583.7900390625,3597.52001953125,103010900,0.0079113454389883
2003-10-30,3639.659912109375,3675.780029296875,3583.469970703125,3620.0,121740200,0.0066822367187048
2003-10-31,3655.989990234375,3657.6201171875,3612.669921875,3639.360107421875,75584800,0.00447666914273
2003-11-03,3744.5,3750.25,3651.77001953125,3657.610107421875,97782900,0.0239211810200114
2003-11-04,3741.7099609375,3768.5400390625,3724.2099609375,3742.530029296875,98621700,-0.0007453809621251
2003-11-05,3717.699951171875,3745.179931640625,3690.8701171875,3737.320068359375,94792300,-0.0064375313775905
2003-11-06,3733.929931640625,3759.8701171875,3683.4599609375,3719.85009765625,96268800,0.0043560956162363
2003-11-07,3782.56005859375,3814.2099609375,3744.409912109375,3744.409912109375,132924000,0.0129397645860459
2003-11-10,3746.239990234375,3789.2900390625,3737.25,3778.27001953125,88689100,-0.0096483768674615
2003-11-11,3729.8701171875,3739.469970703125,3699.989990234375,3739.469970703125,88903600,-0.0043792557822922
2003-11-12,3748.340087890625,3754.35009765625,3696.949951171875,3730.139892578125,126514600,0.0049396868376214
2003-11-13,3765.590087890625,3813.199951171875,3739.25,3756.300048828125,126775200,0.004591480064725
2003-11-14,3797.39990234375,3812.89990234375,3746.909912109375,3752.179931640625,82978000,0.008412017488124
2003-11-17,3674.5400390625,3792.889892578125,3664.949951171875,3792.889892578125,97573600,-0.0328886309176402
2003-11-18,3666.280029296875,3715.8798828125,3644.9599609375,3693.080078125,99661100,-0.002250433377944
2003-11-19,3652.2900390625,3659.969970703125,3594.610107421875,3659.969970703125,107063400,-0.0038231531963451
2003-11-20,3638.0400390625,3671.3798828125,3576.52001953125,3663.6298828125,111371400,-0.0039092929936895
2003-11-21,3642.25,3658.219970703125,3619.919921875,3637.6201171875,85146700,0.0011565367270188
2003-11-24,3737.090087890625,3743.3701171875,3642.699951171875,3642.699951171875,89160200,0.0257056346692721
2003-11-25,3733.159912109375,3767.919921875,3727.800048828125,3744.469970703125,86546900,-0.0010522207807942
2003-11-26,3712.97998046875,3786.3701171875,3712.97998046875,3731.2900390625,94855600,-0.0054202530002081
2003-11-27,3744.989990234375,3756.110107421875,3729.179931640625,3741.6298828125,44335600,0.0085841606907601
2003-11-28,3745.949951171875,3771.10009765625,3692.010009765625,3748.22998046875,81282400,0.0002562991961659
2003-12-01,3821.199951171875,3829.4599609375,3752.719970703125,3752.719970703125,95140000,0.0198892533083346
2003-12-02,3809.260009765625,3838.090087890625,3788.929931640625,3821.639892578125,92969400,-0.0031295495192778
2003-12-03,3875.659912109375,3875.659912109375,3801.760009765625,3808.300048828125,116689400,0.0172810010889014
2003-12-04,3874.780029296875,3894.820068359375,3848.02001953125,3871.5,122461400,-0.0002270536441626
2003-12-05,3841.72998046875,3874.550048828125,3813.60009765625,3856.47998046875,92793500,-0.0085661136660036
2003-12-08,3806.5400390625,3834.889892578125,3778.72998046875,3834.889892578125,65895300,-0.0092021305830983
2003-12-09,3846.179931640625,3878.449951171875,3812.919921875,3812.919921875,104582500,0.0103597798583151
2003-12-10,3820.919921875,3847.929931640625,3798.0,3841.8701171875,115662200,-0.0065892192987426
2003-12-11,3858.85009765625,3864.340087890625,3826.929931640625,3833.219970703125,98870000,0.0098780260620528
2003-12-12,3860.1298828125,3904.429931640625,3847.6298828125,3864.590087890625,89520400,0.0003315943741828
2003-12-15,3875.469970703125,3930.260009765625,3866.919921875,3866.919921875,96054400,0.0039661069055818
2003-12-16,3865.97998046875,3878.6298828125,3835.93994140625,3862.820068359375,85911600,-0.0024517357983148
2003-12-17,3847.570068359375,3880.070068359375,3840.9599609375,3870.159912109375,92045300,-0.0047734044504132
2003-12-18,3870.8798828125,3878.889892578125,3823.7099609375,3847.320068359375,90538400,0.0060400431346967
2003-12-19,3898.419921875,3907.909912109375,3876.43994140625,3881.969970703125,154134700,0.0070894817044836
2003-12-22,3876.93994140625,3909.409912109375,3870.56005859375,3891.669921875,62035700,-0.0055251552314767
2003-12-23,3903.340087890625,3913.260009765625,3884.10009765625,3884.10009765625,46947900,0.0067864518265386
2003-12-29,3952.719970703125,3957.22998046875,3907.570068359375,3907.570068359375,36488800,0.0125713227159543
2003-12-30,3965.159912109375,3996.280029296875,3957.929931640625,3957.929931640625,34660700,0.0031422430817449
2004-01-02,4018.5,4022.9599609375,3969.0400390625,3969.0400390625,62413600,0.0133625134741753
2004-01-05,4035.89990234375,4040.97998046875,4001.489990234375,4019.93994140625,85539100,0.004320602309938
2004-01-06,4035.43994140625,4047.030029296875,4003.47998046875,4038.419921875,94696300,-0.0001139738746979
2004-01-07,4004.39990234375,4050.989990234375,3985.949951171875,4039.64990234375,145580900,-0.0077215949299215
2004-01-08,4045.429931640625,4070.469970703125,4013.14990234375,4013.14990234375,139663500,0.0101940998658064
2004-01-09,4016.179931640625,4073.330078125,3982.830078125,4059.10009765625,126836800,-0.0072566469606138
2004-01-12,3995.909912109375,4010.050048828125,3980.18994140625,4010.050048828125,135461600,-0.0050598690661449
2004-01-13,3996.219970703125,4033.669921875,3990.610107421875,4006.85009765625,107012300,7.759097973936904e-05
2004-01-14,4055.2099609375,4056.22998046875,3980.330078125,3993.330078125,102789200,0.0146535575151696
2004-01-15,4068.75,4081.6201171875,4026.909912109375,4047.6298828125,108778600,0.0033333624648312
2004-01-16,4111.64013671875,4122.93017578125,4090.800048828125,4090.800048828125,133851600,0.0104861819590175
2004-01-19,4139.919921875,4151.72021484375,4111.89013671875,4111.89013671875,90095200,0.0068544361741233
2004-01-20,4106.41015625,4156.080078125,4101.5400390625,4141.330078125,110834200,-0.0081272395735584
2004-01-21,4138.0400390625,4138.0400390625,4099.47021484375,4109.64013671875,120652900,0.0076730496877199
2004-01-22,4139.85986328125,4171.490234375,4129.22998046875,4144.0400390625,113803600,0.0004396825932993
2004-01-23,4151.830078125,4164.259765625,4130.85986328125,4140.759765625,98429500,0.0028872819036993
2004-01-26,4128.68017578125,4152.08984375,4116.06982421875,4152.08984375,87832200,-0.0055914338482379
2004-01-27,4134.419921875,4175.47998046875,4129.1201171875,4141.85986328125,118343700,0.0013892478486435
2004-01-28,4150.240234375,4157.18017578125,4105.97021484375,4124.490234375,118398500,0.0038191866489287
2004-01-29,4095.7099609375,4126.64013671875,4092.050048828125,4117.580078125,110672100,-0.0132261454563331
2004-01-30,4058.60009765625,4116.52001953125,4048.52001953125,4106.64990234375,98283000,-0.0091019642897528
2004-02-02,4071.60009765625,4087.2099609375,4046.300048828125,4062.7900390625,76610000,0.0031979559584913
2004-02-03,4057.510009765625,4075.800048828125,4019.0,4074.419921875,106026300,-0.0034665791986278
2004-02-04,4028.3701171875,4050.080078125,4008.800048828125,4050.080078125,111859200,-0.0072076306528924
2004-02-05,4014.7900390625,4054.929931640625,4009.56005859375,4025.39990234375,100597700,-0.0033768048293058
2004-02-06,4044.989990234375,4053.02001953125,4007.8701171875,4015.02001953125,91397100,0.0074940240053039
2004-02-09,4098.97021484375,4102.4599609375,4051.360107421875,4051.360107421875,92299400,0.0132566991459793
2004-02-10,4110.7998046875,4114.77978515625,4083.330078125,4100.75,81307000,0.0028818342054983
2004-02-11,4122.16015625,4125.58984375,4101.14013671875,4111.89013671875,76554900,0.0027597264717725
2004-02-12,4121.64990234375,4150.56005859375,4106.31005859375,4138.169921875,87453400,-0.0001237907965551
2004-02-13,4057.050048828125,4130.75,4047.919921875,4121.4501953125,83264600,-0.0157974243705944
2004-02-16,4070.4599609375,4070.4599609375,4040.489990234375,4054.9599609375,48044100,0.0032998850230655
2004-02-17,4095.860107421875,4099.7998046875,4070.64990234375,4073.77001953125,103255700,0.0062207281080808
2004-02-18,4095.340087890625,4111.5,4085.2900390625,4096.72998046875,89014200,-0.0001269702899573
2004-02-19,4141.52978515625,4147.33984375,4099.919921875,4099.919921875,90407000,0.0112154695042037
2004-02-20,4073.35009765625,4135.5498046875,4055.56005859375,4124.509765625,113886100,-0.0165994522123262
2004-02-23,4068.7099609375,4106.080078125,4065.25,4074.110107421875,70533800,-0.001139794397905
2004-02-24,3991.419921875,4067.909912109375,3967.8701171875,4067.909912109375,117018800,-0.0191789485574012
2004-02-25,3995.340087890625,4008.030029296875,3960.409912109375,3993.300048828125,102632300,0.0009816662390364
2004-02-26,4007.81005859375,4019.31005859375,3973.800048828125,4008.389892578125,101283000,0.0031162681110154
2004-02-27,4018.159912109375,4052.580078125,4017.909912109375,4027.360107421875,114204300,0.0025790924437617
2004-03-01,4054.429931640625,4061.10009765625,4026.18994140625,4026.18994140625,76724700,0.0089860290925438
2004-03-02,4100.33984375,4101.06005859375,4057.080078125,4057.080078125,92364100,0.0112597653692151
2004-03-03,4071.699951171875,4096.41015625,4058.110107421875,4088.889892578125,89448500,-0.0070092683229328
2004-03-04,4133.77978515625,4138.85009765625,4077.31005859375,4077.31005859375,100794200,0.0151315999759884
2004-03-05,4126.14013671875,4151.83984375,4090.89990234375,4136.7900390625,114608900,-0.0018498122713555
2004-03-08,4145.990234375,4163.18994140625,4131.33984375,4131.33984375,51878100,0.004799280201472
2004-03-09,4087.550048828125,4143.97998046875,4077.030029296875,4143.97998046875,98986300,-0.0141958780678354
2004-03-10,4044.699951171875,4077.639892578125,4024.81005859375,4077.639892578125,107713100,-0.0105384104586965
2004-03-11,3904.949951171875,4040.510009765625,3875.590087890625,4040.510009765625,198399300,-0.035162403443131
2004-03-12,3915.3798828125,3920.409912109375,3824.5400390625,3879.6298828125,143403100,0.0026673907740711
2004-03-15,3810.760009765625,3909.8701171875,3807.93994140625,3908.610107421875,115597900,-0.0270837105079088
2004-03-16,3822.3701171875,3851.010009765625,3775.110107421875,3810.8798828125,142442300,0.0030420328704133
2004-03-17,3896.7900390625,3902.85009765625,3828.260009765625,3828.260009765625,138117000,0.0192824675782296
2004-03-18,3827.429931640625,3902.739990234375,3821.8798828125,3898.3798828125,122233800,-0.0179596055011287
2004-03-19,3819.14990234375,3863.010009765625,3805.14990234375,3838.3798828125,214666500,-0.002165682622265
2004-03-22,3729.22998046875,3802.530029296875,3696.179931640625,3802.530029296875,128150900,-0.023826086408082
2004-03-23,3728.820068359375,3772.840087890625,3715.409912109375,3722.949951171875,121276200,-0.0001099247409453
2004-03-24,3726.070068359375,3758.43994140625,3692.39990234375,3732.300048828125,127469700,-0.0007377707985773
2004-03-25,3811.919921875,3811.919921875,3729.760009765625,3729.760009765625,146150100,0.0227789014659408
2004-03-26,3822.330078125,3849.989990234375,3802.22998046875,3834.85009765625,95580000,0.0027272260411577
2004-03-29,3881.25,3886.360107421875,3823.669921875,3828.0400390625,73542500,0.0152970619405432
